Datetime1,Flow SLPM,Datetime2,CO2 ppm,Datetime3,VE,Datetime3,VE over VCO2,Datetime4,CO2Peak
,,2022-07-11 14:25:46.848373,1020.0,,,,,,
2022-07-11 14:25:46.882519,-21.31,,,,,,,,
,,2022-07-11 14:25:46.898571,1140.0,,,,,,
2022-07-11 14:25:46.932906,-20.61,,,,,,,,
,,2022-07-11 14:25:46.952556,1160.0,,,,,,
2022-07-11 14:25:46.982523,-20.56,,,,,,,,
,,2022-07-11 14:25:47.000810,1090.0,,,,,,
2022-07-11 14:25:47.032919,-20.09,,,,,,,,
,,2022-07-11 14:25:47.048893,1090.0,,,,,,
2022-07-11 14:25:47.083746,-19.53,,,,,,,,
,,2022-07-11 14:25:47.099857,1110.0,,,,,,
2022-07-11 14:25:47.135150,-18.53,,,,,,,,
,,2022-07-11 14:25:47.150842,1090.0,,,,,,
2022-07-11 14:25:47.185547,-17.74,,,,,,,,
,,2022-07-11 14:25:47.203983,1160.0,,,,,,
2022-07-11 14:25:47.231855,-17.62,,,,,,,,
,,2022-07-11 14:25:47.246870,1150.0,,,,,,
,,2022-07-11 14:25:47.288787,1120.0,,,,,,
2022-07-11 14:25:47.302884,-17.07,,,,,,,,
,,2022-07-11 14:25:47.337103,1140.0,,,,,,
2022-07-11 14:25:47.356014,-16.72,,,,,,,,
,,2022-07-11 14:25:47.384727,1170.0,,,,,,
2022-07-11 14:25:47.405875,-16.56,,,,,,,,
,,2022-07-11 14:25:47.432879,1160.0,,,,,,
2022-07-11 14:25:47.455928,-16.68,,,,,,,,
,,2022-07-11 14:25:47.480161,1170.0,,,,,,
2022-07-11 14:25:47.495207,-17.44,,,,,,,,
2022-07-11 14:25:47.535308,-16.5,,,,,,,,
,,2022-07-11 14:25:47.550132,1260.0,,,,,,
2022-07-11 14:25:47.579060,-15.71,,,,,,,,
,,2022-07-11 14:25:47.593599,1210.0,,,,,,
2022-07-11 14:25:47.628477,-16.36,,,,,,,,
,,2022-07-11 14:25:47.646625,1230.0,,,,,,
2022-07-11 14:25:47.687566,-15.82,,,,,,,,
,,2022-07-11 14:25:47.697019,1350.0,,,,,,
,,2022-07-11 14:25:47.736449,1390.0,,,,,,
2022-07-11 14:25:47.743449,-15.11,,,,,,,,
,,2022-07-11 14:25:47.784640,1410.0,,,,,,
2022-07-11 14:25:47.790690,-14.64,,,,,,,,
,,2022-07-11 14:25:47.832404,1350.0,,,,,,
2022-07-11 14:25:47.842407,-14.37,,,,,,,,
,,2022-07-11 14:25:47.880517,1320.0,,,,,,
2022-07-11 14:25:47.892503,-13.74,,,,,,,,
,,2022-07-11 14:25:47.928554,1330.0,,,,,,
2022-07-11 14:25:47.942282,-13.05,,,,,,,,
,,2022-07-11 14:25:47.976533,1350.0,,,,,,
2022-07-11 14:25:47.992621,-12.75,,,,,,,,
,,2022-07-11 14:25:48.024549,1420.0,,,,,,
2022-07-11 14:25:48.042173,-13.0,,,,,,,,
,,2022-07-11 14:25:48.072401,1510.0,,,,,,
2022-07-11 14:25:48.092077,-12.71,,,,,,,,
,,2022-07-11 14:25:48.120356,1590.0,,,,,,
2022-07-11 14:25:48.142483,-11.48,,,,,,,,
,,2022-07-11 14:25:48.168424,1600.0,,,,,,
2022-07-11 14:25:48.193415,-10.91,,,,,,,,
,,2022-07-11 14:25:48.232299,1560.0,,,,,,
2022-07-11 14:25:48.269724,-9.89,,,,,,,,
,,2022-07-11 14:25:48.288417,1500.0,,,,,,
2022-07-11 14:25:48.322954,-9.0,,,,,,,,
,,2022-07-11 14:25:48.340003,1480.0,,,,,,
2022-07-11 14:25:48.363990,-8.98,,,,,,,,
,,2022-07-11 14:25:48.379313,1520.0,,,,,,
2022-07-11 14:25:48.405092,-8.16,,,,,,,,
,,2022-07-11 14:25:48.424502,1550.0,,,,,,
2022-07-11 14:25:48.446710,-7.2,,,,,,,,
,,2022-07-11 14:25:48.472282,1580.0,,,,,,
2022-07-11 14:25:48.497526,-6.72,,,,,,,,
,,2022-07-11 14:25:48.519947,1630.0,,,,,,
2022-07-11 14:25:48.548395,-6.98,,,,,,,,
,,2022-07-11 14:25:48.568455,1680.0,,,,,,
2022-07-11 14:25:48.598242,-6.1,,,,,,,,
,,2022-07-11 14:25:48.616439,1680.0,,,,,,
2022-07-11 14:25:48.648408,-6.29,,,,,,,,
,,2022-07-11 14:25:48.665167,1690.0,,,,,,
2022-07-11 14:25:48.701124,-6.8,,,,,,,,
,,2022-07-11 14:25:48.718173,1720.0,,,,,,
2022-07-11 14:25:48.747603,-6.11,,,,,,,,
,,2022-07-11 14:25:48.764036,1770.0,,,,,,
2022-07-11 14:25:48.800294,-5.21,,,,,,,,
,,2022-07-11 14:25:48.823970,1780.0,,,,,,
2022-07-11 14:25:48.850999,-2.5,,,,,,,,
,,2022-07-11 14:25:48.872078,1790.0,,,,,,
2022-07-11 14:25:48.900877,-0.47,,,,,,,,
,,2022-07-11 14:25:48.919740,1780.0,,,,,,
2022-07-11 14:25:48.954084,1.83,,,,,,,,
,,2022-07-11 14:25:48.970070,1800.0,,,,,,
2022-07-11 14:25:49.003985,6.38,,,,,,,,
,,2022-07-11 14:25:49.021136,1860.0,,,,,,
2022-07-11 14:25:49.053214,7.16,,,,,,,,
,,2022-07-11 14:25:49.070111,1830.0,,,,,,
2022-07-11 14:25:49.096132,8.66,,,,,,,,
,,2022-07-11 14:25:49.113270,1870.0,,,,,,
2022-07-11 14:25:49.146643,12.89,,,,,,,,
,,2022-07-11 14:25:49.162062,1860.0,,,,,,
2022-07-11 14:25:49.194396,17.44,,,,,,,,
,,2022-07-11 14:25:49.210444,1780.0,,,,,,
2022-07-11 14:25:49.242648,20.64,,,,,,,,
,,2022-07-11 14:25:49.257880,1800.0,,,,,,
2022-07-11 14:25:49.292688,23.18,,,,,,,,
,,2022-07-11 14:25:49.309752,1860.0,,,,,,
2022-07-11 14:25:49.345943,25.38,,,,,,,,
,,2022-07-11 14:25:49.360917,1820.0,,,,,,
2022-07-11 14:25:49.396067,25.55,,,,,,,,
,,2022-07-11 14:25:49.413005,1770.0,,,,,,
2022-07-11 14:25:49.445809,25.7,,,,,,,,
,,2022-07-11 14:25:49.457817,1780.0,,,,,,
2022-07-11 14:25:49.495681,26.17,,,,,,,,
,,2022-07-11 14:25:49.515250,1730.0,,,,,,
2022-07-11 14:25:49.545875,27.43,,,,,,,,
,,2022-07-11 14:25:49.565032,1910.0,,,,,,
2022-07-11 14:25:49.595793,28.07,,,,,,,,
,,2022-07-11 14:25:49.615486,2690.0,,,,,,
2022-07-11 14:25:49.645741,27.57,,,,,,,,
,,2022-07-11 14:25:49.664167,4300.0,,,,,,
2022-07-11 14:25:49.695032,28.2,,,,,,,,
,,2022-07-11 14:25:49.710911,6670.0,,,,,,
2022-07-11 14:25:49.743509,28.62,,,,,,,,
,,2022-07-11 14:25:49.759567,9730.0,,,,,,
2022-07-11 14:25:49.793575,28.53,,,,,,,,
,,2022-07-11 14:25:49.808227,13510.0,,,,,,
2022-07-11 14:25:49.843691,28.77,,,,,,,,
,,2022-07-11 14:25:49.858679,17640.0,,,,,,
,,2022-07-11 14:25:49.895502,21550.0,,,,,,
2022-07-11 14:25:49.903540,28.47,,,,,,,,
,,2022-07-11 14:25:49.943800,24990.0,,,,,,
2022-07-11 14:25:49.963805,28.23,,,,,,,,
2022-07-11 14:25:50.005422,28.23,,,,,,,,
,,2022-07-11 14:25:50.013494,28180.0,,,,,,
,,2022-07-11 14:25:50.055543,30940.0,,,,,,
2022-07-11 14:25:50.072979,28.16,,,,,,,,
,,2022-07-11 14:25:50.103852,33300.0,,,,,,
2022-07-11 14:25:50.123174,28.46,,,,,,,,
,,2022-07-11 14:25:50.151584,35310.0,,,,,,
2022-07-11 14:25:50.174709,28.97,,,,,,,,
,,2022-07-11 14:25:50.199694,37090.0,,,,,,
2022-07-11 14:25:50.225349,29.22,,,,,,,,
,,2022-07-11 14:25:50.247311,38290.0,,,,,,
2022-07-11 14:25:50.273855,28.83,,,,,,,,
,,2022-07-11 14:25:50.295425,39240.0,,,,,,
2022-07-11 14:25:50.324008,28.16,,,,,,,,
,,2022-07-11 14:25:50.343431,39650.0,,,,,,
2022-07-11 14:25:50.377252,28.13,,,,,,,,
,,2022-07-11 14:25:50.393568,39930.0,,,,,,
2022-07-11 14:25:50.427011,28.18,,,,,,,,
,,2022-07-11 14:25:50.442458,40860.0,,,,,,
2022-07-11 14:25:50.478926,27.69,,,,,,,,
,,2022-07-11 14:25:50.495926,41790.0,,,,,,
2022-07-11 14:25:50.531107,26.84,,,,,,,,
,,2022-07-11 14:25:50.544430,42420.0,,,,,,
2022-07-11 14:25:50.581027,26.63,,,,,,,,
,,2022-07-11 14:25:50.595617,42080.0,,,,,,
2022-07-11 14:25:50.631446,25.98,,,,,,,,
,,2022-07-11 14:25:50.639849,42570.0,,,,,,
2022-07-11 14:25:50.683065,25.02,,,,,,,,
,,2022-07-11 14:25:50.700269,43360.0,,,,,,
2022-07-11 14:25:50.730131,24.03,,,,,,,,
,,2022-07-11 14:25:50.744227,43410.0,,,,,,
2022-07-11 14:25:50.779203,23.51,,,,,,,,
,,2022-07-11 14:25:50.796207,43850.0,,,,,,
2022-07-11 14:25:50.829304,23.62,,,,,,,,
,,2022-07-11 14:25:50.844225,44060.0,,,,,,
2022-07-11 14:25:50.879029,23.07,,,,,,,,
,,2022-07-11 14:25:50.892948,43710.0,,,,,,
2022-07-11 14:25:50.923088,22.37,,,,,,,,
,,2022-07-11 14:25:50.941617,43650.0,,,,,,
2022-07-11 14:25:50.974481,22.01,,,,,,,,
,,2022-07-11 14:25:50.991522,43600.0,,,,,,
2022-07-11 14:25:51.025311,21.79,,,,,,,,
,,2022-07-11 14:25:51.038338,44160.0,,,,,,
2022-07-11 14:25:51.076148,21.23,,,,,,,,
,,2022-07-11 14:25:51.091215,44470.0,,,,,,
2022-07-11 14:25:51.126974,20.32,,,,,,,,
,,2022-07-11 14:25:51.135968,44570.0,,,,,,
,,2022-07-11 14:25:51.175137,45140.0,,,,,,
2022-07-11 14:25:51.183143,19.69,,,,,,,,
,,2022-07-11 14:25:51.222803,44830.0,,,,,,
2022-07-11 14:25:51.230846,19.4,,,,,,,,
,,2022-07-11 14:25:51.271395,44570.0,,,,,,
2022-07-11 14:25:51.277417,19.13,,,,,,,,
2022-07-11 14:25:51.326117,19.04,,,,,,,,
,,2022-07-11 14:25:51.343972,45760.0,,,,,,
2022-07-11 14:25:51.375465,19.25,,,,,,,,
,,2022-07-11 14:25:51.390238,45650.0,,,,,,
2022-07-11 14:25:51.426615,19.5,,,,,,,,
,,2022-07-11 14:25:51.447980,44620.0,,,,,,
,,2022-07-11 14:25:51.478850,44980.0,,,,,,
2022-07-11 14:25:51.479814,19.61,,,,,,,,
,,2022-07-11 14:25:51.527207,45650.0,,,,,,
2022-07-11 14:25:51.534249,19.61,,,,,,,,
,,2022-07-11 14:25:51.574674,45340.0,,,,,,
2022-07-11 14:25:51.580663,19.29,,,,,,,,
,,2022-07-11 14:25:51.622626,45190.0,,,,,,
2022-07-11 14:25:51.629684,19.21,,,,,,,,
,,2022-07-11 14:25:51.670719,45030.0,,,,,,
2022-07-11 14:25:51.683886,19.21,,,,,,,,
,,2022-07-11 14:25:51.718879,45500.0,,,,,,
2022-07-11 14:25:51.726940,18.89,,,,,,,,
,,2022-07-11 14:25:51.766790,45500.0,,,,,,
2022-07-11 14:25:51.776785,18.51,,,,,,,,
,,2022-07-11 14:25:51.814893,44870.0,,,,,,
2022-07-11 14:25:51.828992,18.37,,,,,,,,
,,2022-07-11 14:25:51.862524,45330.0,,,,,,
2022-07-11 14:25:51.879041,18.76,,,,,,,,
,,2022-07-11 14:25:51.910520,46070.0,,,,,,
2022-07-11 14:25:51.932038,18.28,,,,,,,,
,,2022-07-11 14:25:51.958625,45800.0,,,,,,
2022-07-11 14:25:51.974227,17.98,,,,,,,,
,,2022-07-11 14:25:52.022575,45960.0,,,,,,
2022-07-11 14:25:52.029645,18.29,,,,,,,,
,,2022-07-11 14:25:52.070744,45800.0,,,,,,
2022-07-11 14:25:52.078774,18.36,,,,,,,,
,,2022-07-11 14:25:52.118402,45910.0,,,,,,
2022-07-11 14:25:52.127460,18.17,,,,,,,,
,,2022-07-11 14:25:52.166476,46770.0,,,,,,
2022-07-11 14:25:52.174520,18.35,,,,,,,,
,,2022-07-11 14:25:52.214540,46710.0,,,,,,
2022-07-11 14:25:52.225553,18.3,,,,,,,,
,,2022-07-11 14:25:52.262341,46870.0,,,,,,
2022-07-11 14:25:52.275106,18.5,,,,,,,,
,,2022-07-11 14:25:52.310303,47090.0,,,,,,
2022-07-11 14:25:52.325691,18.72,,,,,,,,
,,2022-07-11 14:25:52.358252,46710.0,,,,,,
2022-07-11 14:25:52.375051,18.6,,,,,,,,
,,2022-07-11 14:25:52.406097,46660.0,,,,,,
2022-07-11 14:25:52.425827,18.79,,,,,,,,
,,2022-07-11 14:25:52.454392,46610.0,,,,,,
2022-07-11 14:25:52.476516,19.59,,,,,,,,
,,2022-07-11 14:25:52.502581,46660.0,,,,,,
2022-07-11 14:25:52.529469,19.46,,,,,,,,
,,2022-07-11 14:25:52.550520,47030.0,,,,,,
2022-07-11 14:25:52.579510,18.68,,,,,,,,
,,2022-07-11 14:25:52.614121,47470.0,,,,,,
2022-07-11 14:25:52.629514,18.65,,,,,,,,
,,2022-07-11 14:25:52.646156,47630.0,,,,,,
2022-07-11 14:25:52.681232,18.17,,,,,,,,
,,2022-07-11 14:25:52.709438,47300.0,,,,,,
2022-07-11 14:25:52.721426,17.78,,,,,,,,
,,2022-07-11 14:25:52.758079,47030.0,,,,,,
2022-07-11 14:25:52.767492,16.68,,,,,,,,
,,2022-07-11 14:25:52.806404,47140.0,,,,,,
2022-07-11 14:25:52.818409,15.82,,,,,,,,
,,2022-07-11 14:25:52.854340,47800.0,,,,,,
2022-07-11 14:25:52.868345,14.95,,,,,,,,
,,2022-07-11 14:25:52.901889,47520.0,,,,,,
2022-07-11 14:25:52.918353,14.46,,,,,,,,
,,2022-07-11 14:25:52.951495,46390.0,,,,,,
2022-07-11 14:25:52.971495,14.34,,,,,,,,
,,2022-07-11 14:25:53.013494,46230.0,,,,,,
2022-07-11 14:25:53.027804,14.04,,,,,,,,
,,2022-07-11 14:25:53.050990,46770.0,,,,,,
2022-07-11 14:25:53.068958,13.94,,,,,,,,
,,2022-07-11 14:25:53.094202,47850.0,,,,,,
2022-07-11 14:25:53.118613,13.8,,,,,,,,
,,2022-07-11 14:25:53.156640,48130.0,,,,,,
2022-07-11 14:25:53.171455,13.06,,,,,,,,
,,2022-07-11 14:25:53.196134,47630.0,,,,,,
2022-07-11 14:25:53.222895,11.55,,,,,,,,
,,2022-07-11 14:25:53.242117,47740.0,,,,,,
2022-07-11 14:25:53.277016,8.24,,,,,,,,
,,,,2022-07-11 14:25:53.277758,1.4824666666666673,,,,
,,2022-07-11 14:25:53.292678,48180.0,,,,,,
2022-07-11 14:25:53.325999,-3.39,,,,,,,,
,,2022-07-11 14:25:53.349144,48230.0,,,,,,
2022-07-11 14:25:53.378135,-18.01,,,,,,,,
,,2022-07-11 14:25:53.400334,47410.0,,,,,,
2022-07-11 14:25:53.427332,-27.03,,,,,,,,
,,2022-07-11 14:25:53.446864,46710.0,,,,,,
2022-07-11 14:25:53.481514,-30.73,,,,,,,,
,,2022-07-11 14:25:53.496957,47030.0,,,,,,
2022-07-11 14:25:53.531212,-32.87,,,,,,,,
,,2022-07-11 14:25:53.550091,45800.0,,,,,,
2022-07-11 14:25:53.581116,-35.5,,,,,,,,
,,2022-07-11 14:25:53.596095,41730.0,,,,,,
2022-07-11 14:25:53.631279,-37.67,,,,,,,,
,,2022-07-11 14:25:53.653856,34300.0,,,,,,
2022-07-11 14:25:53.682861,-39.82,,,,,,,,
,,2022-07-11 14:25:53.701855,24950.0,,,,,,
2022-07-11 14:25:53.726085,-40.33,,,,,,,,
,,2022-07-11 14:25:53.743303,17310.0,,,,,,
,,,,,,2022-07-11 14:25:53.743303,23.541176870852155,,
,,,,,,,,2022-07-11 14:25:53.743303,48230.0
2022-07-11 14:25:53.775878,-40.19,,,,,,,,
,,2022-07-11 14:25:53.794861,11860.0,,,,,,
2022-07-11 14:25:53.825694,-40.54,,,,,,,,
,,2022-07-11 14:25:53.837992,8260.0,,,,,,
2022-07-11 14:25:53.876997,-40.14,,,,,,,,
,,2022-07-11 14:25:53.892997,5900.0,,,,,,
2022-07-11 14:25:53.926851,-40.12,,,,,,,,
,,2022-07-11 14:25:53.941791,4350.0,,,,,,
2022-07-11 14:25:53.977277,-40.19,,,,,,,,
,,2022-07-11 14:25:53.991881,3290.0,,,,,,
2022-07-11 14:25:54.030877,-39.75,,,,,,,,
,,2022-07-11 14:25:54.045686,2450.0,,,,,,
2022-07-11 14:25:54.072489,-39.2,,,,,,,,
,,2022-07-11 14:25:54.086489,1950.0,,,,,,
2022-07-11 14:25:54.122270,-39.07,,,,,,,,
,,2022-07-11 14:25:54.139065,1750.0,,,,,,
2022-07-11 14:25:54.172414,-38.94,,,,,,,,
,,2022-07-11 14:25:54.192416,1530.0,,,,,,
2022-07-11 14:25:54.222490,-38.29,,,,,,,,
,,2022-07-11 14:25:54.236495,1320.0,,,,,,
2022-07-11 14:25:54.273529,-37.37,,,,,,,,
,,2022-07-11 14:25:54.288307,1220.0,,,,,,
2022-07-11 14:25:54.323318,-36.5,,,,,,,,
,,2022-07-11 14:25:54.338016,1150.0,,,,,,
,,2022-07-11 14:25:54.373184,1020.0,,,,,,
2022-07-11 14:25:54.375229,-35.5,,,,,,,,
,,2022-07-11 14:25:54.421534,920.0,,,,,,
2022-07-11 14:25:54.430019,-34.76,,,,,,,,
,,2022-07-11 14:25:54.469430,970.0,,,,,,
2022-07-11 14:25:54.480042,-34.02,,,,,,,,
,,2022-07-11 14:25:54.518043,980.0,,,,,,
2022-07-11 14:25:54.527089,-33.23,,,,,,,,
,,2022-07-11 14:25:54.565546,1100.0,,,,,,
2022-07-11 14:25:54.574585,-32.59,,,,,,,,
2022-07-11 14:25:54.624419,-31.46,,,,,,,,
,,2022-07-11 14:25:54.636466,1160.0,,,,,,
2022-07-11 14:25:54.675215,-30.36,,,,,,,,
,,2022-07-11 14:25:54.683818,1130.0,,,,,,
2022-07-11 14:25:54.723466,-29.61,,,,,,,,
,,2022-07-11 14:25:54.734470,1110.0,,,,,,
,,2022-07-11 14:25:54.773755,1040.0,,,,,,
2022-07-11 14:25:54.775789,-28.95,,,,,,,,
,,2022-07-11 14:25:54.821738,1080.0,,,,,,
2022-07-11 14:25:54.828782,-28.13,,,,,,,,
,,2022-07-11 14:25:54.869382,1020.0,,,,,,
2022-07-11 14:25:54.876425,-27.48,,,,,,,,
,,2022-07-11 14:25:54.917111,1010.0,,,,,,
2022-07-11 14:25:54.929242,-26.32,,,,,,,,
,,2022-07-11 14:25:54.964469,1060.0,,,,,,
2022-07-11 14:25:54.969809,-25.79,,,,,,,,
,,2022-07-11 14:25:55.013193,950.0,,,,,,
2022-07-11 14:25:55.020153,-25.25,,,,,,,,
,,2022-07-11 14:25:55.061379,940.0,,,,,,
2022-07-11 14:25:55.070802,-24.7,,,,,,,,
,,2022-07-11 14:25:55.109229,1080.0,,,,,,
2022-07-11 14:25:55.120036,-24.42,,,,,,,,
,,2022-07-11 14:25:55.157320,1110.0,,,,,,
2022-07-11 14:25:55.171973,-24.38,,,,,,,,
,,2022-07-11 14:25:55.205188,1060.0,,,,,,
2022-07-11 14:25:55.222768,-23.71,,,,,,,,
2022-07-11 14:25:55.267023,-22.91,,,,,,,,
,,2022-07-11 14:25:55.274073,960.0,,,,,,
2022-07-11 14:25:55.316956,-21.81,,,,,,,,
,,2022-07-11 14:25:55.318967,980.0,,,,,,
,,2022-07-11 14:25:55.364453,1060.0,,,,,,
2022-07-11 14:25:55.372497,-20.76,,,,,,,,
,,2022-07-11 14:25:55.413139,1080.0,,,,,,
2022-07-11 14:25:55.420292,-19.47,,,,,,,,
,,2022-07-11 14:25:55.460546,1030.0,,,,,,
2022-07-11 14:25:55.470550,-18.87,,,,,,,,
,,2022-07-11 14:25:55.508876,1100.0,,,,,,
2022-07-11 14:25:55.520210,-19.65,,,,,,,,
,,2022-07-11 14:25:55.557128,1170.0,,,,,,
2022-07-11 14:25:55.572298,-19.1,,,,,,,,
,,2022-07-11 14:25:55.604313,1110.0,,,,,,
2022-07-11 14:25:55.621512,-19.38,,,,,,,,
,,2022-07-11 14:25:55.652829,1110.0,,,,,,
2022-07-11 14:25:55.674163,-19.92,,,,,,,,
,,2022-07-11 14:25:55.700951,1130.0,,,,,,
2022-07-11 14:25:55.720764,-18.95,,,,,,,,
,,2022-07-11 14:25:55.748916,1130.0,,,,,,
2022-07-11 14:25:55.772968,-18.5,,,,,,,,
,,2022-07-11 14:25:55.796915,1200.0,,,,,,
2022-07-11 14:25:55.827641,-18.22,,,,,,,,
,,2022-07-11 14:25:55.844724,1200.0,,,,,,
2022-07-11 14:25:55.874594,-18.42,,,,,,,,
,,2022-07-11 14:25:55.908684,1160.0,,,,,,
2022-07-11 14:25:55.924598,-18.64,,,,,,,,
,,2022-07-11 14:25:55.956653,1130.0,,,,,,
2022-07-11 14:25:55.974446,-17.8,,,,,,,,
,,2022-07-11 14:25:56.004550,1120.0,,,,,,
2022-07-11 14:25:56.015810,-17.33,,,,,,,,
,,2022-07-11 14:25:56.052634,1150.0,,,,,,
2022-07-11 14:25:56.065726,-17.67,,,,,,,,
,,2022-07-11 14:25:56.100786,1170.0,,,,,,
2022-07-11 14:25:56.119194,-16.93,,,,,,,,
,,2022-07-11 14:25:56.148841,1280.0,,,,,,
2022-07-11 14:25:56.169928,-16.39,,,,,,,,
,,2022-07-11 14:25:56.196772,1280.0,,,,,,
2022-07-11 14:25:56.220636,-15.07,,,,,,,,
,,2022-07-11 14:25:56.244693,1280.0,,,,,,
2022-07-11 14:25:56.276435,-13.65,,,,,,,,
,,2022-07-11 14:25:56.297902,1180.0,,,,,,
2022-07-11 14:25:56.326302,-13.32,,,,,,,,
,,2022-07-11 14:25:56.341310,1230.0,,,,,,
2022-07-11 14:25:56.376560,-12.91,,,,,,,,
,,2022-07-11 14:25:56.393244,1330.0,,,,,,
2022-07-11 14:25:56.428366,-12.28,,,,,,,,
,,2022-07-11 14:25:56.443747,1310.0,,,,,,
2022-07-11 14:25:56.477803,-13.2,,,,,,,,
,,2022-07-11 14:25:56.496301,1340.0,,,,,,
2022-07-11 14:25:56.531508,-13.79,,,,,,,,
,,2022-07-11 14:25:56.551509,1450.0,,,,,,
2022-07-11 14:25:56.581795,-13.43,,,,,,,,
,,2022-07-11 14:25:56.598066,1480.0,,,,,,
2022-07-11 14:25:56.627769,-14.8,,,,,,,,
,,2022-07-11 14:25:56.643951,1420.0,,,,,,
2022-07-11 14:25:56.678037,-12.89,,,,,,,,
,,2022-07-11 14:25:56.692604,1430.0,,,,,,
2022-07-11 14:25:56.731684,-10.39,,,,,,,,
,,2022-07-11 14:25:56.746714,1400.0,,,,,,
2022-07-11 14:25:56.780954,-8.98,,,,,,,,
,,2022-07-11 14:25:56.797886,1400.0,,,,,,
2022-07-11 14:25:56.831112,-7.29,,,,,,,,
,,2022-07-11 14:25:56.846078,1410.0,,,,,,
2022-07-11 14:25:56.880608,-9.81,,,,,,,,
,,2022-07-11 14:25:56.895957,1460.0,,,,,,
,,2022-07-11 14:25:56.931970,1550.0,,,,,,
2022-07-11 14:25:56.939941,-10.05,,,,,,,,
2022-07-11 14:25:56.976246,-5.26,,,,,,,,
,,2022-07-11 14:25:56.991251,1510.0,,,,,,
2022-07-11 14:25:57.026540,-1.71,,,,,,,,
,,2022-07-11 14:25:57.036576,1520.0,,,,,,
2022-07-11 14:25:57.076464,6.14,,,,,,,,
,,2022-07-11 14:25:57.086914,1570.0,,,,,,
,,2022-07-11 14:25:57.124262,1640.0,,,,,,
2022-07-11 14:25:57.131304,9.42,,,,,,,,
2022-07-11 14:25:57.179810,10.17,,,,,,,,
,,2022-07-11 14:25:57.196051,1660.0,,,,,,
2022-07-11 14:25:57.225792,12.4,,,,,,,,
,,2022-07-11 14:25:57.241492,1840.0,,,,,,
2022-07-11 14:25:57.276150,16.03,,,,,,,,
,,2022-07-11 14:25:57.292432,1840.0,,,,,,
2022-07-11 14:25:57.325664,19.65,,,,,,,,
,,2022-07-11 14:25:57.344668,1670.0,,,,,,
2022-07-11 14:25:57.377749,23.81,,,,,,,,
,,2022-07-11 14:25:57.389673,1730.0,,,,,,
2022-07-11 14:25:57.427694,25.98,,,,,,,,
,,2022-07-11 14:25:57.436729,1770.0,,,,,,
,,2022-07-11 14:25:57.476010,1670.0,,,,,,
2022-07-11 14:25:57.483051,27.06,,,,,,,,
,,2022-07-11 14:25:57.524016,1580.0,,,,,,
2022-07-11 14:25:57.531848,27.26,,,,,,,,
,,2022-07-11 14:25:57.571855,1540.0,,,,,,
2022-07-11 14:25:57.578854,27.67,,,,,,,,
,,2022-07-11 14:25:57.620095,1780.0,,,,,,
2022-07-11 14:25:57.627008,28.53,,,,,,,,
2022-07-11 14:25:57.678695,28.15,,,,,,,,
,,2022-07-11 14:25:57.695749,2460.0,,,,,,
2022-07-11 14:25:57.729355,27.15,,,,,,,,
,,2022-07-11 14:25:57.744037,3730.0,,,,,,
2022-07-11 14:25:57.778805,27.64,,,,,,,,
,,2022-07-11 14:25:57.788099,5910.0,,,,,,
,,2022-07-11 14:25:57.827865,8920.0,,,,,,
2022-07-11 14:25:57.834871,27.75,,,,,,,,
,,2022-07-11 14:25:57.875974,12490.0,,,,,,
2022-07-11 14:25:57.884018,27.41,,,,,,,,
,,2022-07-11 14:25:57.923873,15940.0,,,,,,
2022-07-11 14:25:57.930917,26.94,,,,,,,,
,,2022-07-11 14:25:57.972110,18840.0,,,,,,
2022-07-11 14:25:57.978064,27.04,,,,,,,,
,,2022-07-11 14:25:58.019712,22170.0,,,,,,
2022-07-11 14:25:58.027758,27.01,,,,,,,,
,,2022-07-11 14:25:58.067676,25430.0,,,,,,
2022-07-11 14:25:58.077705,26.84,,,,,,,,
,,2022-07-11 14:25:58.115769,27750.0,,,,,,
2022-07-11 14:25:58.122810,26.58,,,,,,,,
,,2022-07-11 14:25:58.163903,29480.0,,,,,,
2022-07-11 14:25:58.174694,26.35,,,,,,,,
,,2022-07-11 14:25:58.212270,31410.0,,,,,,
2022-07-11 14:25:58.224967,26.29,,,,,,,,
,,2022-07-11 14:25:58.260046,32730.0,,,,,,
2022-07-11 14:25:58.274446,26.0,,,,,,,,
,,2022-07-11 14:25:58.307798,33400.0,,,,,,
2022-07-11 14:25:58.323802,25.8,,,,,,,,
,,2022-07-11 14:25:58.371565,35120.0,,,,,,
2022-07-11 14:25:58.375612,25.87,,,,,,,,
,,2022-07-11 14:25:58.403547,36250.0,,,,,,
2022-07-11 14:25:58.426480,25.33,,,,,,,,
,,2022-07-11 14:25:58.467572,36680.0,,,,,,
2022-07-11 14:25:58.476634,24.98,,,,,,,,
,,2022-07-11 14:25:58.515477,38050.0,,,,,,
2022-07-11 14:25:58.526619,24.25,,,,,,,,
,,2022-07-11 14:25:58.563456,39130.0,,,,,,
2022-07-11 14:25:58.576713,23.98,,,,,,,,
,,2022-07-11 14:25:58.611619,39350.0,,,,,,
2022-07-11 14:25:58.627173,23.99,,,,,,,,
,,2022-07-11 14:25:58.659426,38990.0,,,,,,
2022-07-11 14:25:58.681582,23.98,,,,,,,,
,,2022-07-11 14:25:58.707155,39400.0,,,,,,
2022-07-11 14:25:58.727542,23.84,,,,,,,,
,,2022-07-11 14:25:58.755187,40090.0,,,,,,
2022-07-11 14:25:58.770170,23.44,,,,,,,,
