Datetime1,Flow SLPM,Datetime2,CO2 ppm,Datetime3,VE,Datetime3,VE over VCO2,Datetime4,CO2Peak
2022-07-18 17:20:11.806361,-15.08,,,,,,,,
2022-07-18 17:20:11.856430,-14.61,,,,,,,,
2022-07-18 17:20:11.906667,-13.99,,,,,,,,
2022-07-18 17:20:11.957216,-13.21,,,,,,,,
2022-07-18 17:20:12.008445,-13.06,,,,,,,,
,,2022-07-18 17:20:12.029668,1300.0,,,,,,
2022-07-18 17:20:12.059033,-12.82,,,,,,,,
,,2022-07-18 17:20:12.079778,1240.0,,,,,,
2022-07-18 17:20:12.109652,-12.4,,,,,,,,
,,2022-07-18 17:20:12.130684,1240.0,,,,,,
2022-07-18 17:20:12.159965,-12.43,,,,,,,,
,,2022-07-18 17:20:12.181168,1290.0,,,,,,
2022-07-18 17:20:12.210306,-12.48,,,,,,,,
,,2022-07-18 17:20:12.231205,1350.0,,,,,,
2022-07-18 17:20:12.260613,-12.45,,,,,,,,
,,2022-07-18 17:20:12.281429,1480.0,,,,,,
2022-07-18 17:20:12.311760,-12.37,,,,,,,,
,,2022-07-18 17:20:12.331673,1410.0,,,,,,
2022-07-18 17:20:12.362919,-12.62,,,,,,,,
,,2022-07-18 17:20:12.382565,1330.0,,,,,,
2022-07-18 17:20:12.413256,-12.69,,,,,,,,
,,2022-07-18 17:20:12.433723,1330.0,,,,,,
2022-07-18 17:20:12.464378,-11.75,,,,,,,,
,,2022-07-18 17:20:12.484011,1270.0,,,,,,
2022-07-18 17:20:12.514919,-10.87,,,,,,,,
,,2022-07-18 17:20:12.534526,1390.0,,,,,,
2022-07-18 17:20:12.565718,-10.88,,,,,,,,
,,2022-07-18 17:20:12.585113,1350.0,,,,,,
2022-07-18 17:20:12.616057,-8.43,,,,,,,,
,,2022-07-18 17:20:12.635645,1220.0,,,,,,
2022-07-18 17:20:12.666441,-5.99,,,,,,,,
,,2022-07-18 17:20:12.685894,1270.0,,,,,,
2022-07-18 17:20:12.716786,-4.93,,,,,,,,
,,2022-07-18 17:20:12.736079,1320.0,,,,,,
2022-07-18 17:20:12.767311,1.41,,,,,,,,
,,2022-07-18 17:20:12.786315,1340.0,,,,,,
2022-07-18 17:20:12.817380,10.69,,,,,,,,
,,2022-07-18 17:20:12.836596,1320.0,,,,,,
2022-07-18 17:20:12.867621,16.19,,,,,,,,
,,2022-07-18 17:20:12.887213,1330.0,,,,,,
2022-07-18 17:20:12.918072,20.02,,,,,,,,
,,2022-07-18 17:20:12.937973,1360.0,,,,,,
2022-07-18 17:20:12.968222,22.26,,,,,,,,
,,2022-07-18 17:20:12.989076,1380.0,,,,,,
2022-07-18 17:20:13.018567,23.65,,,,,,,,
,,2022-07-18 17:20:13.040060,1330.0,,,,,,
2022-07-18 17:20:13.069098,24.53,,,,,,,,
,,2022-07-18 17:20:13.090508,1320.0,,,,,,
2022-07-18 17:20:13.119757,25.32,,,,,,,,
,,2022-07-18 17:20:13.140751,1360.0,,,,,,
2022-07-18 17:20:13.170014,26.15,,,,,,,,
,,2022-07-18 17:20:13.191091,1350.0,,,,,,
2022-07-18 17:20:13.220221,26.92,,,,,,,,
,,2022-07-18 17:20:13.241780,1370.0,,,,,,
2022-07-18 17:20:13.271641,27.47,,,,,,,,
,,2022-07-18 17:20:13.292645,1330.0,,,,,,
2022-07-18 17:20:13.321851,27.7,,,,,,,,
,,2022-07-18 17:20:13.342902,1270.0,,,,,,
2022-07-18 17:20:13.372139,26.85,,,,,,,,
,,2022-07-18 17:20:13.393514,1220.0,,,,,,
2022-07-18 17:20:13.422446,26.45,,,,,,,,
,,2022-07-18 17:20:13.443715,1240.0,,,,,,
2022-07-18 17:20:13.472927,27.07,,,,,,,,
,,2022-07-18 17:20:13.493918,1300.0,,,,,,
2022-07-18 17:20:13.523174,27.5,,,,,,,,
,,2022-07-18 17:20:13.544202,1500.0,,,,,,
2022-07-18 17:20:13.573207,27.78,,,,,,,,
,,2022-07-18 17:20:13.595284,2100.0,,,,,,
2022-07-18 17:20:13.623557,27.87,,,,,,,,
,,2022-07-18 17:20:13.645513,3230.0,,,,,,
2022-07-18 17:20:13.674582,28.07,,,,,,,,
,,2022-07-18 17:20:13.696301,5050.0,,,,,,
2022-07-18 17:20:13.725081,27.63,,,,,,,,
,,2022-07-18 17:20:13.747263,7740.0,,,,,,
2022-07-18 17:20:13.775777,27.4,,,,,,,,
,,2022-07-18 17:20:13.797984,11130.0,,,,,,
2022-07-18 17:20:13.826050,27.28,,,,,,,,
,,2022-07-18 17:20:13.848119,14710.0,,,,,,
2022-07-18 17:20:13.876814,27.08,,,,,,,,
,,2022-07-18 17:20:13.898504,18140.0,,,,,,
2022-07-18 17:20:13.927678,27.0,,,,,,,,
,,2022-07-18 17:20:13.948638,21700.0,,,,,,
2022-07-18 17:20:13.978774,26.65,,,,,,,,
,,2022-07-18 17:20:13.999117,25140.0,,,,,,
2022-07-18 17:20:14.029601,25.76,,,,,,,,
,,2022-07-18 17:20:14.049357,27640.0,,,,,,
2022-07-18 17:20:14.080256,25.21,,,,,,,,
,,2022-07-18 17:20:14.100300,29510.0,,,,,,
2022-07-18 17:20:14.131052,25.0,,,,,,,,
,,2022-07-18 17:20:14.150711,31400.0,,,,,,
2022-07-18 17:20:14.181875,24.62,,,,,,,,
,,2022-07-18 17:20:14.201018,33710.0,,,,,,
2022-07-18 17:20:14.232410,24.66,,,,,,,,
,,2022-07-18 17:20:14.251440,35140.0,,,,,,
2022-07-18 17:20:14.282734,24.68,,,,,,,,
,,2022-07-18 17:20:14.302426,35560.0,,,,,,
2022-07-18 17:20:14.333165,24.31,,,,,,,,
,,2022-07-18 17:20:14.353302,35900.0,,,,,,
2022-07-18 17:20:14.383452,23.54,,,,,,,,
,,2022-07-18 17:20:14.404286,36490.0,,,,,,
2022-07-18 17:20:14.433997,23.16,,,,,,,,
,,2022-07-18 17:20:14.455046,37840.0,,,,,,
2022-07-18 17:20:14.484960,22.37,,,,,,,,
,,2022-07-18 17:20:14.506044,37840.0,,,,,,
2022-07-18 17:20:14.535283,21.47,,,,,,,,
,,2022-07-18 17:20:14.556215,38240.0,,,,,,
2022-07-18 17:20:14.585523,21.43,,,,,,,,
,,2022-07-18 17:20:14.606417,39060.0,,,,,,
2022-07-18 17:20:14.636304,21.26,,,,,,,,
,,2022-07-18 17:20:14.657628,39190.0,,,,,,
2022-07-18 17:20:14.686509,20.32,,,,,,,,
,,2022-07-18 17:20:14.707646,39980.0,,,,,,
2022-07-18 17:20:14.737817,19.34,,,,,,,,
,,2022-07-18 17:20:14.759801,40340.0,,,,,,
2022-07-18 17:20:14.788315,18.47,,,,,,,,
,,2022-07-18 17:20:14.809302,40570.0,,,,,,
2022-07-18 17:20:14.838579,17.93,,,,,,,,
,,2022-07-18 17:20:14.859927,41370.0,,,,,,
2022-07-18 17:20:14.888910,17.91,,,,,,,,
,,2022-07-18 17:20:14.910036,41570.0,,,,,,
2022-07-18 17:20:14.939045,17.91,,,,,,,,
,,2022-07-18 17:20:14.961124,41380.0,,,,,,
2022-07-18 17:20:14.990275,17.49,,,,,,,,
,,2022-07-18 17:20:15.012276,41530.0,,,,,,
2022-07-18 17:20:15.040530,16.49,,,,,,,,
,,2022-07-18 17:20:15.062528,41770.0,,,,,,
2022-07-18 17:20:15.090926,16.65,,,,,,,,
,,2022-07-18 17:20:15.112931,41870.0,,,,,,
2022-07-18 17:20:15.142056,16.6,,,,,,,,
,,2022-07-18 17:20:15.163284,42360.0,,,,,,
2022-07-18 17:20:15.192823,16.21,,,,,,,,
,,2022-07-18 17:20:15.213476,41960.0,,,,,,
2022-07-18 17:20:15.243118,16.6,,,,,,,,
,,2022-07-18 17:20:15.264102,41520.0,,,,,,
2022-07-18 17:20:15.294042,16.94,,,,,,,,
,,2022-07-18 17:20:15.315042,41820.0,,,,,,
2022-07-18 17:20:15.344378,16.31,,,,,,,,
,,2022-07-18 17:20:15.365145,42260.0,,,,,,
2022-07-18 17:20:15.394883,15.77,,,,,,,,
,,2022-07-18 17:20:15.415503,42110.0,,,,,,
2022-07-18 17:20:15.445709,15.57,,,,,,,,
,,2022-07-18 17:20:15.466077,41670.0,,,,,,
2022-07-18 17:20:15.496405,15.81,,,,,,,,
,,2022-07-18 17:20:15.517231,42310.0,,,,,,
2022-07-18 17:20:15.547323,15.8,,,,,,,,
,,2022-07-18 17:20:15.567538,42250.0,,,,,,
2022-07-18 17:20:15.597820,15.75,,,,,,,,
,,2022-07-18 17:20:15.618699,42350.0,,,,,,
2022-07-18 17:20:15.648209,15.59,,,,,,,,
,,2022-07-18 17:20:15.668997,43190.0,,,,,,
2022-07-18 17:20:15.699007,15.16,,,,,,,,
,,2022-07-18 17:20:15.719097,43190.0,,,,,,
2022-07-18 17:20:15.749866,15.52,,,,,,,,
,,2022-07-18 17:20:15.770014,43290.0,,,,,,
2022-07-18 17:20:15.801013,15.79,,,,,,,,
,,2022-07-18 17:20:15.821069,43780.0,,,,,,
2022-07-18 17:20:15.851708,15.26,,,,,,,,
,,2022-07-18 17:20:15.871886,43590.0,,,,,,
2022-07-18 17:20:15.901933,14.59,,,,,,,,
,,2022-07-18 17:20:15.922281,42740.0,,,,,,
2022-07-18 17:20:15.953156,14.58,,,,,,,,
,,2022-07-18 17:20:15.973172,42740.0,,,,,,
2022-07-18 17:20:16.003453,14.46,,,,,,,,
,,2022-07-18 17:20:16.024139,43480.0,,,,,,
2022-07-18 17:20:16.053764,14.11,,,,,,,,
,,2022-07-18 17:20:16.074351,43880.0,,,,,,
2022-07-18 17:20:16.104576,13.74,,,,,,,,
,,2022-07-18 17:20:16.124670,43340.0,,,,,,
2022-07-18 17:20:16.155986,13.46,,,,,,,,
,,2022-07-18 17:20:16.175719,43340.0,,,,,,
2022-07-18 17:20:16.206884,13.5,,,,,,,,
,,2022-07-18 17:20:16.226894,43530.0,,,,,,
2022-07-18 17:20:16.257130,13.62,,,,,,,,
,,2022-07-18 17:20:16.277002,43630.0,,,,,,
2022-07-18 17:20:16.307388,12.5,,,,,,,,
,,2022-07-18 17:20:16.327232,44130.0,,,,,,
2022-07-18 17:20:16.357715,11.99,,,,,,,,
,,2022-07-18 17:20:16.377931,43190.0,,,,,,
2022-07-18 17:20:16.408003,12.93,,,,,,,,
,,2022-07-18 17:20:16.428079,42780.0,,,,,,
2022-07-18 17:20:16.458276,12.79,,,,,,,,
,,2022-07-18 17:20:16.478234,43780.0,,,,,,
2022-07-18 17:20:16.508630,12.15,,,,,,,,
,,2022-07-18 17:20:16.528821,44080.0,,,,,,
2022-07-18 17:20:16.558937,9.45,,,,,,,,
,,,,2022-07-18 17:20:16.559982,1.2494166666666666,,,,
,,2022-07-18 17:20:16.579100,43930.0,,,,,,
2022-07-18 17:20:16.609690,-5.56,,,,,,,,
,,2022-07-18 17:20:16.629905,44230.0,,,,,,
2022-07-18 17:20:16.659763,-22.44,,,,,,,,
,,2022-07-18 17:20:16.680124,44330.0,,,,,,
2022-07-18 17:20:16.709931,-29.24,,,,,,,,
,,2022-07-18 17:20:16.731008,44330.0,,,,,,
2022-07-18 17:20:16.760228,-31.17,,,,,,,,
,,2022-07-18 17:20:16.781313,44280.0,,,,,,
2022-07-18 17:20:16.810534,-32.49,,,,,,,,
,,2022-07-18 17:20:16.831904,44080.0,,,,,,
2022-07-18 17:20:16.860882,-33.42,,,,,,,,
,,2022-07-18 17:20:16.881946,44330.0,,,,,,
2022-07-18 17:20:16.911228,-34.03,,,,,,,,
,,2022-07-18 17:20:16.932252,44280.0,,,,,,
2022-07-18 17:20:16.961492,-34.54,,,,,,,,
,,2022-07-18 17:20:16.982404,44130.0,,,,,,
2022-07-18 17:20:17.011838,-34.39,,,,,,,,
,,2022-07-18 17:20:17.033292,44080.0,,,,,,
2022-07-18 17:20:17.063150,-34.51,,,,,,,,
,,2022-07-18 17:20:17.082944,43080.0,,,,,,
2022-07-18 17:20:17.113557,-34.36,,,,,,,,
,,2022-07-18 17:20:17.133437,41020.0,,,,,,
2022-07-18 17:20:17.163891,-33.91,,,,,,,,
,,2022-07-18 17:20:17.183426,35370.0,,,,,,
2022-07-18 17:20:17.214569,-33.61,,,,,,,,
,,2022-07-18 17:20:17.233803,27940.0,,,,,,
2022-07-18 17:20:17.264882,-33.79,,,,,,,,
,,2022-07-18 17:20:17.283886,22010.0,,,,,,
2022-07-18 17:20:17.315251,-33.89,,,,,,,,
,,2022-07-18 17:20:17.334094,16920.0,,,,,,
,,,,,,2022-07-18 17:20:17.334094,24.670775686133346,,
,,,,,,,,2022-07-18 17:20:17.334094,44330.0
2022-07-18 17:20:17.365483,-33.87,,,,,,,,
,,2022-07-18 17:20:17.384291,12700.0,,,,,,
2022-07-18 17:20:17.416650,-33.12,,,,,,,,
,,2022-07-18 17:20:17.434473,9700.0,,,,,,
2022-07-18 17:20:17.466883,-32.4,,,,,,,,
,,2022-07-18 17:20:17.485043,7570.0,,,,,,
2022-07-18 17:20:17.517146,-31.73,,,,,,,,
,,2022-07-18 17:20:17.535220,6200.0,,,,,,
2022-07-18 17:20:17.567531,-30.96,,,,,,,,
,,2022-07-18 17:20:17.585937,4980.0,,,,,,
2022-07-18 17:20:17.617876,-30.16,,,,,,,,
,,2022-07-18 17:20:17.636352,3900.0,,,,,,
2022-07-18 17:20:17.668112,-29.34,,,,,,,,
,,2022-07-18 17:20:17.686314,3230.0,,,,,,
2022-07-18 17:20:17.718375,-28.21,,,,,,,,
,,2022-07-18 17:20:17.737460,2720.0,,,,,,
2022-07-18 17:20:17.768705,-27.07,,,,,,,,
,,2022-07-18 17:20:17.787561,2510.0,,,,,,
2022-07-18 17:20:17.819249,-26.19,,,,,,,,
,,2022-07-18 17:20:17.838310,2390.0,,,,,,
2022-07-18 17:20:17.869582,-25.37,,,,,,,,
,,2022-07-18 17:20:17.889496,2120.0,,,,,,
2022-07-18 17:20:17.920633,-24.96,,,,,,,,
,,2022-07-18 17:20:17.940663,1900.0,,,,,,
2022-07-18 17:20:17.970906,-24.81,,,,,,,,
,,2022-07-18 17:20:17.990891,1750.0,,,,,,
2022-07-18 17:20:18.021169,-24.32,,,,,,,,
,,2022-07-18 17:20:18.042108,1660.0,,,,,,
2022-07-18 17:20:18.071539,-23.54,,,,,,,,
,,2022-07-18 17:20:18.092699,1630.0,,,,,,
2022-07-18 17:20:18.121801,-23.12,,,,,,,,
,,2022-07-18 17:20:18.143339,1580.0,,,,,,
2022-07-18 17:20:18.173067,-22.95,,,,,,,,
,,2022-07-18 17:20:18.194000,1470.0,,,,,,
2022-07-18 17:20:18.224190,-22.9,,,,,,,,
,,2022-07-18 17:20:18.244718,1580.0,,,,,,
2022-07-18 17:20:18.274243,-22.39,,,,,,,,
,,2022-07-18 17:20:18.294969,1580.0,,,,,,
2022-07-18 17:20:18.324831,-21.7,,,,,,,,
,,2022-07-18 17:20:18.346007,1440.0,,,,,,
2022-07-18 17:20:18.375318,-21.47,,,,,,,,
,,2022-07-18 17:20:18.397010,1510.0,,,,,,
2022-07-18 17:20:18.425588,-21.73,,,,,,,,
,,2022-07-18 17:20:18.447673,1430.0,,,,,,
2022-07-18 17:20:18.475881,-21.22,,,,,,,,
,,2022-07-18 17:20:18.497922,1310.0,,,,,,
2022-07-18 17:20:18.527366,-20.3,,,,,,,,
,,2022-07-18 17:20:18.548983,1330.0,,,,,,
2022-07-18 17:20:18.577863,-19.95,,,,,,,,
,,2022-07-18 17:20:18.600044,1300.0,,,,,,
2022-07-18 17:20:18.627922,-19.97,,,,,,,,
,,2022-07-18 17:20:18.650310,1270.0,,,,,,
2022-07-18 17:20:18.678233,-18.93,,,,,,,,
,,2022-07-18 17:20:18.701440,1330.0,,,,,,
2022-07-18 17:20:18.728474,-17.86,,,,,,,,
,,2022-07-18 17:20:18.751612,1330.0,,,,,,
2022-07-18 17:20:18.779752,-17.32,,,,,,,,
,,2022-07-18 17:20:18.801931,1280.0,,,,,,
2022-07-18 17:20:18.830165,-17.71,,,,,,,,
,,2022-07-18 17:20:18.852145,1280.0,,,,,,
2022-07-18 17:20:18.881406,-18.17,,,,,,,,
,,2022-07-18 17:20:18.902342,1290.0,,,,,,
2022-07-18 17:20:18.931758,-17.5,,,,,,,,
,,2022-07-18 17:20:18.952755,1210.0,,,,,,
2022-07-18 17:20:18.982074,-17.1,,,,,,,,
,,2022-07-18 17:20:19.003739,1300.0,,,,,,
2022-07-18 17:20:19.032607,-16.76,,,,,,,,
,,2022-07-18 17:20:19.054266,1330.0,,,,,,
2022-07-18 17:20:19.083756,-17.01,,,,,,,,
,,2022-07-18 17:20:19.104774,1250.0,,,,,,
2022-07-18 17:20:19.134833,-17.78,,,,,,,,
,,2022-07-18 17:20:19.155073,1290.0,,,,,,
2022-07-18 17:20:19.185145,-17.64,,,,,,,,
,,2022-07-18 17:20:19.206176,1300.0,,,,,,
2022-07-18 17:20:19.235337,-17.49,,,,,,,,
,,2022-07-18 17:20:19.256720,1300.0,,,,,,
2022-07-18 17:20:19.285534,-16.84,,,,,,,,
,,2022-07-18 17:20:19.308019,1350.0,,,,,,
2022-07-18 17:20:19.335767,-17.79,,,,,,,,
,,2022-07-18 17:20:19.357974,1260.0,,,,,,
2022-07-18 17:20:19.386920,-18.19,,,,,,,,
,,2022-07-18 17:20:19.409023,1230.0,,,,,,
2022-07-18 17:20:19.437243,-17.8,,,,,,,,
,,2022-07-18 17:20:19.459961,1280.0,,,,,,
2022-07-18 17:20:19.487802,-17.05,,,,,,,,
,,2022-07-18 17:20:19.510902,1210.0,,,,,,
2022-07-18 17:20:19.538059,-16.71,,,,,,,,
,,2022-07-18 17:20:19.561134,1210.0,,,,,,
2022-07-18 17:20:19.588365,-16.2,,,,,,,,
,,2022-07-18 17:20:19.612267,1230.0,,,,,,
2022-07-18 17:20:19.638817,-16.2,,,,,,,,
,,2022-07-18 17:20:19.662886,1180.0,,,,,,
2022-07-18 17:20:19.689775,-13.97,,,,,,,,
,,2022-07-18 17:20:19.713874,1230.0,,,,,,
2022-07-18 17:20:19.740291,-13.47,,,,,,,,
,,2022-07-18 17:20:19.764029,1240.0,,,,,,
2022-07-18 17:20:19.790313,-12.48,,,,,,,,
,,2022-07-18 17:20:19.814284,1200.0,,,,,,
2022-07-18 17:20:19.840536,-12.05,,,,,,,,
,,2022-07-18 17:20:19.864862,1190.0,,,,,,
2022-07-18 17:20:19.890843,-13.29,,,,,,,,
,,2022-07-18 17:20:19.916005,1140.0,,,,,,
2022-07-18 17:20:19.942055,-12.23,,,,,,,,
,,2022-07-18 17:20:19.966906,1140.0,,,,,,
2022-07-18 17:20:19.993031,-11.54,,,,,,,,
,,2022-07-18 17:20:20.017888,1260.0,,,,,,
2022-07-18 17:20:20.044363,-11.04,,,,,,,,
,,2022-07-18 17:20:20.068095,1290.0,,,,,,
2022-07-18 17:20:20.094659,-10.4,,,,,,,,
,,2022-07-18 17:20:20.118330,1210.0,,,,,,
2022-07-18 17:20:20.145422,-10.05,,,,,,,,
,,2022-07-18 17:20:20.168607,1210.0,,,,,,
2022-07-18 17:20:20.195703,-9.34,,,,,,,,
,,2022-07-18 17:20:20.219502,1200.0,,,,,,
2022-07-18 17:20:20.246385,-9.03,,,,,,,,
,,2022-07-18 17:20:20.270457,1340.0,,,,,,
2022-07-18 17:20:20.297434,-8.63,,,,,,,,
,,2022-07-18 17:20:20.321554,1300.0,,,,,,
2022-07-18 17:20:20.348038,-6.56,,,,,,,,
,,2022-07-18 17:20:20.371848,1180.0,,,,,,
2022-07-18 17:20:20.399220,-3.03,,,,,,,,
,,2022-07-18 17:20:20.422059,1330.0,,,,,,
2022-07-18 17:20:20.450432,7.6,,,,,,,,
,,2022-07-18 17:20:20.472578,1300.0,,,,,,
2022-07-18 17:20:20.501275,13.71,,,,,,,,
,,2022-07-18 17:20:20.523341,1240.0,,,,,,
2022-07-18 17:20:20.551439,12.48,,,,,,,,
,,2022-07-18 17:20:20.574506,1310.0,,,,,,
2022-07-18 17:20:20.601845,14.72,,,,,,,,
,,2022-07-18 17:20:20.624768,1310.0,,,,,,
2022-07-18 17:20:20.651897,19.14,,,,,,,,
,,2022-07-18 17:20:20.674959,1320.0,,,,,,
2022-07-18 17:20:20.702438,21.66,,,,,,,,
,,2022-07-18 17:20:20.725174,1370.0,,,,,,
2022-07-18 17:20:20.752722,23.54,,,,,,,,
,,2022-07-18 17:20:20.775908,1360.0,,,,,,
2022-07-18 17:20:20.802827,24.83,,,,,,,,
,,2022-07-18 17:20:20.826214,1340.0,,,,,,
2022-07-18 17:20:20.853263,25.13,,,,,,,,
,,2022-07-18 17:20:20.876993,1350.0,,,,,,
2022-07-18 17:20:20.903313,25.35,,,,,,,,
,,2022-07-18 17:20:20.927224,1390.0,,,,,,
2022-07-18 17:20:20.953825,24.13,,,,,,,,
,,2022-07-18 17:20:20.977869,1350.0,,,,,,
2022-07-18 17:20:21.005034,23.71,,,,,,,,
,,2022-07-18 17:20:21.028100,1390.0,,,,,,
2022-07-18 17:20:21.055509,23.79,,,,,,,,
,,2022-07-18 17:20:21.078608,1530.0,,,,,,
2022-07-18 17:20:21.105673,23.75,,,,,,,,
,,2022-07-18 17:20:21.129722,1490.0,,,,,,
2022-07-18 17:20:21.155883,23.66,,,,,,,,
,,2022-07-18 17:20:21.179968,1470.0,,,,,,
2022-07-18 17:20:21.206910,23.4,,,,,,,,
,,2022-07-18 17:20:21.231058,1450.0,,,,,,
2022-07-18 17:20:21.257272,23.33,,,,,,,,
,,2022-07-18 17:20:21.281284,1410.0,,,,,,
2022-07-18 17:20:21.307903,23.02,,,,,,,,
,,2022-07-18 17:20:21.332518,1450.0,,,,,,
2022-07-18 17:20:21.357892,23.06,,,,,,,,
,,2022-07-18 17:20:21.383321,1370.0,,,,,,
2022-07-18 17:20:21.408152,23.12,,,,,,,,
,,2022-07-18 17:20:21.433372,1510.0,,,,,,
2022-07-18 17:20:21.459070,22.63,,,,,,,,
,,2022-07-18 17:20:21.483914,2020.0,,,,,,
2022-07-18 17:20:21.509129,22.8,,,,,,,,
,,2022-07-18 17:20:21.533965,2840.0,,,,,,
2022-07-18 17:20:21.559454,23.13,,,,,,,,
,,2022-07-18 17:20:21.584118,4010.0,,,,,,
2022-07-18 17:20:21.609791,23.2,,,,,,,,
,,2022-07-18 17:20:21.634295,5950.0,,,,,,
2022-07-18 17:20:21.660048,22.06,,,,,,,,
,,2022-07-18 17:20:21.685431,8430.0,,,,,,
2022-07-18 17:20:21.710312,21.26,,,,,,,,
,,2022-07-18 17:20:21.735444,11030.0,,,,,,
2022-07-18 17:20:21.760654,21.1,,,,,,,,
,,2022-07-18 17:20:21.785715,13680.0,,,,,,
2022-07-18 17:20:21.811698,20.7,,,,,,,,
,,2022-07-18 17:20:21.835996,16490.0,,,,,,
2022-07-18 17:20:21.862821,20.39,,,,,,,,
,,2022-07-18 17:20:21.886287,18850.0,,,,,,
2022-07-18 17:20:21.913190,20.13,,,,,,,,
,,2022-07-18 17:20:21.936421,21140.0,,,,,,
2022-07-18 17:20:21.963713,19.85,,,,,,,,
,,2022-07-18 17:20:21.986725,23500.0,,,,,,
2022-07-18 17:20:22.013992,19.33,,,,,,,,
,,2022-07-18 17:20:22.037217,25760.0,,,,,,
2022-07-18 17:20:22.064292,19.32,,,,,,,,
,,2022-07-18 17:20:22.087613,27750.0,,,,,,
2022-07-18 17:20:22.114630,19.54,,,,,,,,
,,2022-07-18 17:20:22.137853,28510.0,,,,,,
2022-07-18 17:20:22.164999,19.65,,,,,,,,
,,2022-07-18 17:20:22.188058,29620.0,,,,,,
2022-07-18 17:20:22.215654,19.72,,,,,,,,
,,2022-07-18 17:20:22.238289,31260.0,,,,,,
2022-07-18 17:20:22.265664,19.99,,,,,,,,
,,2022-07-18 17:20:22.288600,32640.0,,,,,,
2022-07-18 17:20:22.316556,19.81,,,,,,,,
,,2022-07-18 17:20:22.339588,33390.0,,,,,,
2022-07-18 17:20:22.367078,19.22,,,,,,,,
,,2022-07-18 17:20:22.390484,34200.0,,,,,,
2022-07-18 17:20:22.417541,19.33,,,,,,,,
,,2022-07-18 17:20:22.441528,35520.0,,,,,,
2022-07-18 17:20:22.468048,19.3,,,,,,,,
,,2022-07-18 17:20:22.492001,35870.0,,,,,,
2022-07-18 17:20:22.518969,19.21,,,,,,,,
,,2022-07-18 17:20:22.543077,35870.0,,,,,,
2022-07-18 17:20:22.569753,18.66,,,,,,,,
,,2022-07-18 17:20:22.593786,36930.0,,,,,,
2022-07-18 17:20:22.620930,18.05,,,,,,,,
,,2022-07-18 17:20:22.644376,37980.0,,,,,,
2022-07-18 17:20:22.671235,17.71,,,,,,,,
,,2022-07-18 17:20:22.694662,38800.0,,,,,,
2022-07-18 17:20:22.721548,17.01,,,,,,,,
,,2022-07-18 17:20:22.745461,39160.0,,,,,,
2022-07-18 17:20:22.772784,16.52,,,,,,,,
,,2022-07-18 17:20:22.795824,39380.0,,,,,,
2022-07-18 17:20:22.823108,15.92,,,,,,,,
,,2022-07-18 17:20:22.846108,39610.0,,,,,,
2022-07-18 17:20:22.873244,15.66,,,,,,,,
,,2022-07-18 17:20:22.896300,39800.0,,,,,,
2022-07-18 17:20:22.923467,15.26,,,,,,,,
,,2022-07-18 17:20:22.946533,39840.0,,,,,,
2022-07-18 17:20:22.974544,15.73,,,,,,,,
,,2022-07-18 17:20:22.997383,40210.0,,,,,,
2022-07-18 17:20:23.024883,15.85,,,,,,,,
,,2022-07-18 17:20:23.048066,40820.0,,,,,,
2022-07-18 17:20:23.075112,15.49,,,,,,,,
,,2022-07-18 17:20:23.099154,41540.0,,,,,,
2022-07-18 17:20:23.126360,15.68,,,,,,,,
,,2022-07-18 17:20:23.149357,42170.0,,,,,,
2022-07-18 17:20:23.176606,15.33,,,,,,,,
,,2022-07-18 17:20:23.199886,42020.0,,,,,,
2022-07-18 17:20:23.227702,14.66,,,,,,,,
,,2022-07-18 17:20:23.249970,42370.0,,,,,,
2022-07-18 17:20:23.278631,14.24,,,,,,,,
,,2022-07-18 17:20:23.300198,42460.0,,,,,,
2022-07-18 17:20:23.329487,14.43,,,,,,,,
,,2022-07-18 17:20:23.350442,42410.0,,,,,,
2022-07-18 17:20:23.380613,14.55,,,,,,,,
,,2022-07-18 17:20:23.401637,42320.0,,,,,,
2022-07-18 17:20:23.431261,14.18,,,,,,,,
,,2022-07-18 17:20:23.452280,42070.0,,,,,,
2022-07-18 17:20:23.482158,13.7,,,,,,,,
,,2022-07-18 17:20:23.503299,42960.0,,,,,,
2022-07-18 17:20:23.532416,12.93,,,,,,,,
,,2022-07-18 17:20:23.554391,43550.0,,,,,,
2022-07-18 17:20:23.583164,12.97,,,,,,,,
,,2022-07-18 17:20:23.604801,43600.0,,,,,,
2022-07-18 17:20:23.633461,12.76,,,,,,,,
,,2022-07-18 17:20:23.655043,43600.0,,,,,,
2022-07-18 17:20:23.683656,12.57,,,,,,,,
,,2022-07-18 17:20:23.705845,43900.0,,,,,,
2022-07-18 17:20:23.734884,11.84,,,,,,,,
,,2022-07-18 17:20:23.756594,44250.0,,,,,,
2022-07-18 17:20:23.785416,12.31,,,,,,,,
,,2022-07-18 17:20:23.806768,43700.0,,,,,,
2022-07-18 17:20:23.835717,12.76,,,,,,,,
,,2022-07-18 17:20:23.858005,43600.0,,,,,,
2022-07-18 17:20:23.885873,11.59,,,,,,,,
,,2022-07-18 17:20:23.908593,44460.0,,,,,,
2022-07-18 17:20:23.936077,11.05,,,,,,,,
,,2022-07-18 17:20:23.959187,44410.0,,,,,,
2022-07-18 17:20:23.986330,11.29,,,,,,,,
,,2022-07-18 17:20:24.010056,43950.0,,,,,,
2022-07-18 17:20:24.037081,11.27,,,,,,,,
,,2022-07-18 17:20:24.060230,44410.0,,,,,,
